transaction_id,store_id,department,brand,channel,upc,sku,product_name,quantity,units_sold,units_received,revenue,cost,margin,price,discount,return_flag,exchange_flag,transaction_date,sell_through_flag,premium_flag,transaction_flag
TXN-03-00666,STORE-012,Apparel,BrandD,Online,UPC-748772943,SKU-APP-7780,Hat,4,4,2,1077.2,435.19,642.01,370.8,101.5,0,0,2025-12-26 14:00:00,1,1,1
TXN-03-01098,STORE-010,Grocery,BrandC,Online,UPC-786267917,SKU-GRO-3185,Snack Bar,3,3,3,247.41,130.1,117.31,94.58,12.11,0,0,2025-12-20 06:00:00,0,0,1
TXN-03-06283,STORE-012,Grocery,BrandG,In-Store,UPC-797596638,SKU-GRO-5542,Cereal,1,1,3,139.52,82.44,57.08,176.68,37.16,1,0,2025-12-24 12:00:00,1,1,1
TXN-03-00001,STORE-005,Grocery,BrandA,Online,UPC-974625471,SKU-GRO-1605,Milk,1,1,1,160.41,78.43,81.98,173.95,13.54,0,0,2025-12-04 10:00:00,1,0,1
TXN-03-04892,STORE-012,Electronics,BrandD,In-Store,UPC-200783100,SKU-ELE-5107,Phone,9,9,2,78.12,35.33,42.79,11.6,2.92,0,0,2025-12-02 18:00:00,1,0,1
TXN-03-02517,STORE-008,Sports,BrandB,Online,UPC-189073951,SKU-SPO-9667,Yoga Mat,8,8,4,2516.96,1448.37,1068.59,348.97,34.35,0,0,2025-12-16 18:00:00,1,0,1
TXN-03-06119,STORE-004,Electronics,BrandD,Mobile,UPC-177013465,SKU-ELE-4569,Speaker,8,8,1,2369.84,1477.93,891.91,395.78,99.55,0,0,2025-12-12 14:00:00,1,0,1
TXN-03-02852,STORE-019,Electronics,BrandD,Online,UPC-551956649,SKU-ELE-4970,Laptop,8,8,2,1207.04,645.54,561.5,152.58,1.7,0,0,2025-12-04 00:00:00,1,0,1
TXN-03-02814,STORE-015,Apparel,BrandH,In-Store,UPC-459271906,SKU-APP-7804,Socks,8,8,1,1661.2,822.52,838.68,273.32,65.67,0,0,2025-12-30 17:00:00,0,0,1
TXN-03-06257,STORE-002,Sports,BrandE,Online,UPC-391608711,SKU-SPO-2705,Dumbbell,5,5,4,1000.2,476.74,523.46,217.69,17.65,0,0,2025-12-01 05:00:00,1,0,1
TXN-03-03519,STORE-018,Grocery,BrandE,Mobile,UPC-934556939,SKU-GRO-7906,Snack Bar,1,1,0,204.92,147.0,57.92,229.95,25.03,0,0,2025-12-24 07:00:00,1,1,1
TXN-03-02880,STORE-001,Apparel,BrandB,Online,UPC-836218052,SKU-APP-4142,Jeans,9,9,3,1767.42,1005.59,761.83,276.99,80.61,1,0,2025-12-30 08:00:00,1,0,1
TXN-03-03954,STORE-015,Apparel,BrandB,In-Store,UPC-275104927,SKU-APP-9226,Hat,4,4,4,1499.64,685.72,813.92,408.74,33.83,0,0,2025-12-18 22:00:00,0,0,1
TXN-03-03268,STORE-009,Electronics,BrandC,Mobile,UPC-656784314,SKU-ELE-1831,Monitor,7,7,1,386.4,199.28,187.12,76.46,21.26,0,0,2025-12-10 15:00:00,1,0,1
TXN-03-05906,STORE-016,Home & Garden,BrandH,In-Store,UPC-158043072,SKU-HOM-6242,Tool Set,7,7,2,887.32,598.96,288.36,142.8,16.04,1,0,2025-12-28 03:00:00,1,1,1
TXN-03-04306,STORE-005,Grocery,BrandF,In-Store,UPC-140911123,SKU-GRO-1144,Snack Bar,2,2,2,184.54,95.65,88.89,127.43,35.16,0,0,2025-12-10 13:00:00,0,0,1
TXN-03-03363,STORE-017,Sports,BrandH,Online,UPC-309116511,SKU-SPO-6442,Water Bottle,9,9,0,721.26,492.27,228.99,108.35,28.21,1,0,2025-12-03 07:00:00,1,0,1
TXN-03-03601,STORE-003,Home & Garden,BrandB,In-Store,UPC-429643708,SKU-HOM-9725,Plant Pot,9,9,3,1234.17,614.44,619.73,149.02,11.89,0,0,2025-12-12 23:00:00,1,0,1
TXN-03-04988,STORE-004,Grocery,BrandG,In-Store,UPC-504453131,SKU-GRO-5784,Snack Bar,2,2,4,678.42,388.21,290.21,409.56,70.35,0,0,2025-12-06 15:00:00,0,0,1
TXN-03-03960,STORE-007,Grocery,BrandB,In-Store,UPC-604582675,SKU-GRO-7289,Rice,7,7,2,1837.29,842.47,994.82,354.54,92.07,0,0,2025-12-21 14:00:00,1,0,1
TXN-03-02535,STORE-011,Electronics,BrandE,In-Store,UPC-700595989,SKU-ELE-5858,Tablet,5,5,4,2186.85,980.22,1206.63,444.26,6.89,0,0,2025-12-26 10:00:00,1,0,1
TXN-03-03512,STORE-009,Grocery,BrandH,Online,UPC-688244755,SKU-GRO-4956,Coffee,3,3,3,334.17,222.34,111.83,149.01,37.62,0,0,2025-12-24 10:00:00,1,1,1
TXN-03-00447,STORE-005,Sports,BrandH,Online,UPC-728421752,SKU-SPO-9589,Backpack,7,7,3,2124.99,914.05,1210.94,329.82,26.25,0,0,2025-12-25 16:00:00,1,0,1
TXN-03-03196,STORE-006,Electronics,BrandG,In-Store,UPC-734531568,SKU-ELE-8977,Speaker,1,1,1,210.26,131.97,78.29,299.78,89.52,0,0,2025-12-15 19:00:00,0,1,1
TXN-03-00998,STORE-002,Electronics,BrandG,Online,UPC-875617808,SKU-ELE-4463,Tablet,5,5,4,1489.85,715.26,774.59,391.93,93.96,0,0,2025-12-18 04:00:00,1,1,1
TXN-03-01963,STORE-005,Home & Garden,BrandD,In-Store,UPC-537225760,SKU-HOM-4403,Plant Pot,4,4,1,844.44,616.82,227.62,229.17,18.06,0,0,2025-12-19 18:00:00,0,0,1
TXN-03-04827,STORE-013,Electronics,BrandE,In-Store,UPC-640108799,SKU-ELE-6660,Phone,5,5,3,1149.0,534.75,614.25,307.91,78.11,0,0,2025-12-12 17:00:00,1,0,1
TXN-03-02826,STORE-001,Electronics,BrandA,Online,UPC-502731823,SKU-ELE-2659,Monitor,4,4,4,47.96,32.24,15.72,16.51,4.52,0,0,2025-12-22 14:00:00,1,1,1
TXN-03-05470,STORE-004,Apparel,BrandF,Mobile,UPC-330105441,SKU-APP-4820,Hat,1,1,0,349.13,222.93,126.2,488.71,139.58,0,0,2025-12-03 04:00:00,0,1,1
TXN-03-05165,STORE-015,Sports,BrandG,Mobile,UPC-871248277,SKU-SPO-3109,Running Shoes,9,9,4,579.51,329.84,249.67,64.78,0.39,1,0,2025-12-15 12:00:00,1,1,1
TXN-03-02609,STORE-008,Apparel,BrandD,In-Store,UPC-177689385,SKU-APP-1922,Socks,9,9,3,2389.14,1234.99,1154.15,329.91,64.45,0,0,2025-12-26 12:00:00,0,0,1
TXN-03-02128,STORE-010,Apparel,BrandH,Mobile,UPC-696798053,SKU-APP-2319,Hat,9,9,0,2753.19,1373.11,1380.08,375.02,69.11,0,0,2025-12-26 21:00:00,0,0,1
TXN-03-02311,STORE-011,Home & Garden,BrandF,Online,UPC-583178580,SKU-HOM-1796,Hose,1,1,4,246.87,164.61,82.26,328.34,81.47,1,1,2025-12-23 15:00:00,1,0,1
TXN-03-05846,STORE-006,Grocery,BrandH,Mobile,UPC-327763886,SKU-GRO-4775,Pasta,2,2,4,383.04,265.45,117.59,218.41,26.89,0,0,2025-12-03 19:00:00,1,1,1
TXN-03-04523,STORE-005,Home & Garden,BrandG,In-Store,UPC-804168427,SKU-HOM-2298,Chair,9,9,0,2457.45,1239.45,1218.0,332.27,59.22,0,0,2025-12-09 15:00:00,0,0,1
TXN-03-02618,STORE-018,Apparel,BrandF,In-Store,UPC-240712622,SKU-APP-5870,Jeans,2,2,2,911.94,432.91,479.03,466.31,10.34,0,0,2025-12-12 17:00:00,1,0,1
TXN-03-01533,STORE-008,Grocery,BrandA,Online,UPC-863376860,SKU-GRO-9216,Milk,4,4,4,993.36,510.74,482.62,259.82,11.48,0,0,2025-12-15 00:00:00,0,1,1
TXN-03-01503,STORE-010,Grocery,BrandD,Online,UPC-529174440,SKU-GRO-9728,Snack Bar,3,3,1,652.05,369.48,282.57,255.18,37.83,0,0,2025-12-20 11:00:00,1,0,1
TXN-03-04020,STORE-013,Grocery,BrandG,Online,UPC-370001060,SKU-GRO-7623,Pasta,8,8,2,3104.96,1632.44,1472.52,452.75,64.63,0,0,2025-12-08 03:00:00,1,0,1
TXN-03-00794,STORE-009,Electronics,BrandB,In-Store,UPC-434810237,SKU-ELE-6076,Charger,8,8,4,2900.24,1340.3,1559.94,377.19,14.66,0,0,2025-12-29 13:00:00,1,1,1
TXN-03-05704,STORE-006,Electronics,BrandD,Online,UPC-402406041,SKU-ELE-1546,Headphones,5,5,0,568.2,298.32,269.88,129.83,16.19,0,0,2025-12-28 21:00:00,1,0,1
TXN-03-04542,STORE-004,Electronics,BrandB,In-Store,UPC-629917706,SKU-ELE-6808,Tablet,1,1,4,25.39,18.73,6.66,26.77,1.38,0,0,2025-12-01 04:00:00,1,1,1
TXN-03-01974,STORE-013,Electronics,BrandA,Mobile,UPC-594098875,SKU-ELE-1323,Camera,4,4,0,611.16,384.46,226.7,159.24,6.45,0,0,2025-12-25 18:00:00,1,1,1
TXN-03-00551,STORE-019,Grocery,BrandF,In-Store,UPC-441315560,SKU-GRO-1051,Bread,1,1,0,57.31,33.35,23.96,63.77,6.46,0,0,2025-12-01 16:00:00,0,0,1
TXN-03-04753,STORE-016,Home & Garden,BrandF,In-Store,UPC-503602174,SKU-HOM-8214,Tool Set,4,4,4,1261.56,831.26,430.3,427.14,111.75,0,0,2025-12-10 11:00:00,0,1,1
TXN-03-01236,STORE-018,Grocery,BrandF,In-Store,UPC-666938135,SKU-GRO-9790,Pasta,6,6,0,2338.02,1459.92,878.1,485.33,95.66,0,0,2025-12-17 23:00:00,1,0,1
TXN-03-00621,STORE-001,Grocery,BrandE,In-Store,UPC-647393543,SKU-GRO-6523,Juice,2,2,1,401.64,294.96,106.68,218.73,17.91,0,0,2025-12-25 15:00:00,0,0,1
TXN-03-05774,STORE-015,Grocery,BrandH,Online,UPC-504804153,SKU-GRO-1472,Juice,7,7,0,2046.24,1094.8,951.44,399.58,107.26,0,0,2025-12-26 23:00:00,1,0,1
TXN-03-02112,STORE-013,Electronics,BrandD,Online,UPC-385023425,SKU-ELE-8518,Headphones,7,7,4,1407.49,848.36,559.13,246.33,45.26,1,0,2025-12-21 12:00:00,1,1,1
TXN-03-00316,STORE-009,Home & Garden,BrandC,In-Store,UPC-380129218,SKU-HOM-4495,Chair,6,6,3,1131.3,518.01,613.29,200.49,11.94,0,0,2025-12-16 15:00:00,0,0,1
TXN-03-01715,STORE-009,Home & Garden,BrandB,In-Store,UPC-557091857,SKU-HOM-8308,Rug,3,3,2,256.08,161.01,95.07,112.12,26.76,0,0,2025-12-27 09:00:00,1,1,1
TXN-03-01126,STORE-011,Grocery,BrandF,In-Store,UPC-408936268,SKU-GRO-6802,Juice,2,2,0,605.82,418.34,187.48,391.94,89.03,1,0,2025-12-08 03:00:00,1,0,1
TXN-03-01424,STORE-016,Electronics,BrandD,Online,UPC-674481350,SKU-ELE-5120,Monitor,3,3,4,1092.12,439.1,653.02,416.26,52.22,0,0,2025-12-07 06:00:00,1,0,1
TXN-03-06091,STORE-006,Home & Garden,BrandD,In-Store,UPC-654054300,SKU-HOM-2350,Chair,7,7,1,178.15,86.19,91.96,30.61,5.16,0,0,2025-12-10 05:00:00,1,1,1
TXN-03-00660,STORE-006,Electronics,BrandF,Mobile,UPC-545763374,SKU-ELE-1246,Charger,5,5,0,219.35,136.05,83.3,56.23,12.36,0,0,2025-12-15 20:00:00,0,0,1
TXN-03-01161,STORE-009,Electronics,BrandD,In-Store,UPC-464560806,SKU-ELE-6726,Speaker,2,2,0,569.56,311.4,258.16,307.8,23.02,0,0,2025-12-30 09:00:00,1,0,1
TXN-03-03812,STORE-018,Home & Garden,BrandC,Mobile,UPC-730808368,SKU-HOM-8402,Hose,9,9,1,2561.85,1160.39,1401.46,300.4,15.75,0,0,2025-12-06 16:00:00,0,1,1
TXN-03-04618,STORE-013,Sports,BrandE,Online,UPC-601555714,SKU-SPO-9066,Backpack,5,5,3,1233.4,855.11,378.29,250.02,3.34,1,0,2025-12-15 18:00:00,0,1,1
TXN-03-00472,STORE-004,Home & Garden,BrandB,Mobile,UPC-641308866,SKU-HOM-3270,Cushion,5,5,1,699.1,377.71,321.39,152.89,13.07,0,0,2025-12-22 17:00:00,0,1,1
TXN-03-01985,STORE-008,Sports,BrandG,Mobile,UPC-316559141,SKU-SPO-9947,Cap,6,6,0,2356.38,1564.69,791.69,422.2,29.47,0,0,2025-12-19 12:00:00,1,0,1
TXN-03-03097,STORE-014,Electronics,BrandA,In-Store,UPC-898455164,SKU-ELE-9386,Phone,9,9,1,2704.59,1753.24,951.35,355.29,54.78,0,0,2025-12-12 09:00:00,1,0,1
TXN-03-03722,STORE-007,Home & Garden,BrandF,Online,UPC-943304778,SKU-HOM-8692,Hose,3,3,1,292.35,214.98,77.37,128.83,31.38,0,0,2025-12-24 19:00:00,0,1,1
TXN-03-00484,STORE-010,Apparel,BrandB,Online,UPC-802272927,SKU-APP-3736,Scarf,3,3,1,678.75,331.73,347.02,261.4,35.15,0,0,2025-12-27 22:00:00,1,0,1
TXN-03-02197,STORE-016,Electronics,BrandB,Online,UPC-150498526,SKU-ELE-4531,Camera,1,1,1,287.39,155.86,131.53,410.14,122.75,0,0,2025-12-19 09:00:00,1,0,1
TXN-03-00903,STORE-008,Sports,BrandE,Online,UPC-277296940,SKU-SPO-7501,Cap,1,1,3,477.26,248.22,229.04,491.71,14.45,0,0,2025-12-06 23:00:00,0,0,1
TXN-03-05023,STORE-004,Electronics,BrandH,In-Store,UPC-813629458,SKU-ELE-4462,Tablet,7,7,3,2199.26,1564.51,634.75,436.26,122.08,0,0,2025-12-07 21:00:00,1,0,1
TXN-03-02591,STORE-004,Grocery,BrandE,Online,UPC-527979792,SKU-GRO-2705,Rice,5,5,0,1580.65,908.71,671.94,401.95,85.82,0,0,2025-12-22 23:00:00,1,0,1
TXN-03-02751,STORE-003,Sports,BrandG,In-Store,UPC-650865433,SKU-SPO-7133,Resistance Band,3,3,1,1094.43,600.81,493.62,437.17,72.36,0,0,2025-12-30 22:00:00,0,0,1
TXN-03-01406,STORE-016,Home & Garden,BrandE,Online,UPC-730189264,SKU-HOM-7475,Lamp,3,3,4,648.15,287.56,360.59,306.31,90.26,1,1,2025-12-08 05:00:00,1,1,1
TXN-03-05898,STORE-011,Grocery,BrandD,Online,UPC-894541167,SKU-GRO-6651,Rice,4,4,4,449.16,239.82,209.34,115.31,3.02,0,0,2025-12-23 11:00:00,1,0,1
TXN-03-04629,STORE-011,Apparel,BrandD,Online,UPC-492716130,SKU-APP-1027,Hat,4,4,1,1597.16,778.15,819.01,491.39,92.1,0,0,2025-12-02 07:00:00,1,0,1
TXN-03-05759,STORE-008,Apparel,BrandB,In-Store,UPC-113321072,SKU-APP-3543,Jeans,8,8,1,2503.12,1660.5,842.62,338.05,25.16,0,0,2025-12-22 10:00:00,1,0,1
TXN-03-01936,STORE-017,Electronics,BrandG,In-Store,UPC-849724851,SKU-ELE-2701,Laptop,4,4,2,307.64,123.69,183.95,109.6,32.69,0,0,2025-12-20 07:00:00,1,0,1
TXN-03-00235,STORE-015,Sports,BrandA,In-Store,UPC-761084076,SKU-SPO-7115,Dumbbell,4,4,3,1395.28,839.47,555.81,392.99,44.17,0,0,2025-12-02 11:00:00,1,1,1
TXN-03-05770,STORE-003,Electronics,BrandC,In-Store,UPC-976614646,SKU-ELE-1214,Tablet,5,5,0,590.75,290.08,300.67,133.97,15.82,1,0,2025-12-02 08:00:00,1,0,1
TXN-03-02818,STORE-006,Electronics,BrandG,In-Store,UPC-586646917,SKU-ELE-2026,Laptop,3,3,1,720.69,518.03,202.66,335.2,94.97,0,0,2025-12-21 21:00:00,0,0,1
TXN-03-04660,STORE-013,Apparel,BrandD,Online,UPC-476903269,SKU-APP-7237,Dress,5,5,1,1742.6,1174.85,567.75,475.99,127.47,1,0,2025-12-08 04:00:00,0,1,1
TXN-03-03195,STORE-012,Apparel,BrandF,Online,UPC-808548053,SKU-APP-8498,T-Shirt,3,3,4,920.85,655.18,265.67,378.98,72.03,0,0,2025-12-05 00:00:00,0,0,1
TXN-03-05003,STORE-020,Grocery,BrandF,Mobile,UPC-569730509,SKU-GRO-1094,Rice,2,2,1,874.72,482.6,392.12,443.11,5.75,0,0,2025-12-01 19:00:00,1,0,1
TXN-03-03379,STORE-014,Sports,BrandH,Mobile,UPC-133518494,SKU-SPO-8260,Yoga Mat,5,5,4,126.55,71.69,54.86,33.39,8.08,1,1,2025-12-28 13:00:00,0,0,1
TXN-03-02150,STORE-011,Electronics,BrandG,In-Store,UPC-769660018,SKU-ELE-1681,Monitor,1,1,4,161.87,90.72,71.15,204.28,42.41,0,0,2025-12-25 08:00:00,1,0,1
TXN-03-03309,STORE-018,Grocery,BrandG,Online,UPC-664821825,SKU-GRO-3066,Bread,3,3,0,753.06,533.41,219.65,337.4,86.38,0,0,2025-12-21 22:00:00,1,0,1
TXN-03-04603,STORE-014,Grocery,BrandF,Online,UPC-970527493,SKU-GRO-1626,Milk,2,2,1,231.08,94.85,136.23,141.11,25.57,0,0,2025-12-08 14:00:00,1,0,1
TXN-03-02481,STORE-014,Home & Garden,BrandE,Mobile,UPC-300326169,SKU-HOM-4200,Lamp,1,1,3,140.75,92.17,48.58,165.73,24.98,0,0,2025-12-28 04:00:00,1,0,1
TXN-03-05443,STORE-009,Home & Garden,BrandA,In-Store,UPC-852651988,SKU-HOM-2492,Plant Pot,7,7,1,1612.17,663.15,949.02,256.04,25.73,0,0,2025-12-21 20:00:00,1,1,1
TXN-03-03824,STORE-003,Home & Garden,BrandD,Online,UPC-843722926,SKU-HOM-1185,Hose,2,2,4,121.6,63.24,58.36,72.91,12.11,0,0,2025-12-25 13:00:00,1,0,1
TXN-03-03201,STORE-019,Sports,BrandH,In-Store,UPC-690146689,SKU-SPO-3922,Water Bottle,5,5,2,527.25,214.88,312.37,148.66,43.21,0,0,2025-12-17 16:00:00,1,1,1
TXN-03-04182,STORE-002,Sports,BrandH,Online,UPC-943047608,SKU-SPO-1877,Backpack,2,2,1,616.06,273.31,342.75,329.38,21.35,0,0,2025-12-22 06:00:00,1,0,1
TXN-03-00334,STORE-015,Grocery,BrandD,Online,UPC-243328713,SKU-GRO-1184,Rice,6,6,3,118.02,69.61,48.41,21.25,1.58,0,0,2025-12-19 12:00:00,1,0,1
TXN-03-05755,STORE-007,Grocery,BrandA,In-Store,UPC-124755223,SKU-GRO-3674,Rice,8,8,2,3096.4,2002.44,1093.96,425.27,38.22,0,0,2025-12-15 07:00:00,1,0,1
TXN-03-00606,STORE-018,Electronics,BrandA,In-Store,UPC-362935049,SKU-ELE-3831,Camera,7,7,4,2280.32,1016.22,1264.1,372.46,46.7,0,0,2025-12-06 06:00:00,1,0,1
TXN-03-16438,STORE-018,Sports,BrandC,In-Store,UPC-238644785,SKU-SPO-2451,Yoga Mat,2,2,2,835.7,442.26,393.44,467.77,49.92,0,0,2025-12-20 18:00:00,1,1,1
TXN-03-05138,STORE-001,Grocery,BrandA,Online,UPC-785886269,SKU-GRO-4762,Coffee,1,1,4,336.39,186.01,150.38,346.46,10.07,0,0,2025-12-21 01:00:00,1,0,1
TXN-03-00236,STORE-007,Apparel,BrandB,Online,UPC-948137438,SKU-APP-9060,Shoes,1,1,3,380.84,181.01,199.83,390.57,9.73,0,0,2025-12-04 08:00:00,0,1,1
TXN-03-02722,STORE-004,Grocery,BrandE,Online,UPC-774461155,SKU-GRO-1495,Milk,2,2,4,27.02,14.27,12.75,14.95,1.44,0,0,2025-12-23 07:00:00,1,1,1
TXN-03-04423,STORE-017,Sports,BrandA,Mobile,UPC-294125062,SKU-SPO-1235,Resistance Band,3,3,4,649.5,484.28,165.22,226.55,10.05,0,0,2025-12-21 08:00:00,0,1,1
TXN-03-03998,STORE-002,Electronics,BrandE,In-Store,UPC-875523750,SKU-ELE-7201,Camera,6,6,4,2120.46,932.86,1187.6,478.7,125.29,0,0,2025-12-30 12:00:00,1,0,1
TXN-03-02684,STORE-011,Sports,BrandD,In-Store,UPC-352417979,SKU-SPO-9192,Resistance Band,5,5,1,432.15,192.17,239.98,88.26,1.83,0,0,2025-12-21 23:00:00,1,1,1
TXN-03-03330,STORE-003,Sports,BrandG,In-Store,UPC-958660633,SKU-SPO-8828,Jersey,5,5,0,866.65,434.56,432.09,201.61,28.28,0,0,2025-12-15 01:00:00,1,0,1
TXN-03-02558,STORE-019,Grocery,BrandH,In-Store,UPC-913512101,SKU-GRO-8205,Coffee,8,8,2,2390.96,1744.83,646.13,373.18,74.31,0,0,2025-12-14 14:00:00,1,0,1
TXN-03-01639,STORE-003,Home & Garden,BrandH,Mobile,UPC-623240984,SKU-HOM-2997,Hose,5,5,3,2150.8,1051.15,1099.65,491.17,61.01,0,0,2025-12-18 16:00:00,0,0,1
TXN-03-03741,STORE-020,Sports,BrandH,Online,UPC-335307550,SKU-SPO-5187,Backpack,8,8,1,1825.04,1286.51,538.53,253.97,25.84,0,0,2025-12-08 08:00:00,1,0,1
TXN-03-03902,STORE-008,Home & Garden,BrandA,Online,UPC-276475534,SKU-HOM-5386,Cushion,9,9,4,2777.31,1562.36,1214.95,388.66,80.07,0,0,2025-12-06 20:00:00,1,0,1
TXN-03-03463,STORE-008,Home & Garden,BrandB,In-Store,UPC-556133359,SKU-HOM-8025,Vase,7,7,3,1749.3,982.5,766.8,313.87,63.97,0,0,2025-12-01 06:00:00,0,1,1
TXN-03-01773,STORE-008,Apparel,BrandG,Online,UPC-864211041,SKU-APP-8201,Jeans,5,5,0,698.9,448.73,250.17,159.38,19.6,1,0,2025-12-19 03:00:00,1,0,1
TXN-03-05150,STORE-005,Grocery,BrandG,In-Store,UPC-950853138,SKU-GRO-8848,Coffee,7,7,3,622.02,284.29,337.73,117.64,28.78,0,0,2025-12-12 21:00:00,0,1,1
TXN-03-05117,STORE-009,Home & Garden,BrandE,In-Store,UPC-475715493,SKU-HOM-1263,Vase,8,8,1,2389.84,1165.34,1224.5,394.67,95.94,0,0,2025-12-25 11:00:00,1,1,1
TXN-03-03468,STORE-007,Apparel,BrandC,Mobile,UPC-817345243,SKU-APP-4526,T-Shirt,1,1,0,321.88,159.17,162.71,434.81,112.93,0,0,2025-12-01 05:00:00,1,0,1
TXN-03-16446,STORE-003,Sports,BrandF,In-Store,UPC-541454855,SKU-SPO-2386,Backpack,9,9,3,2150.01,1235.29,914.72,329.29,90.4,0,0,2025-12-15 19:00:00,1,0,1
TXN-03-04087,STORE-007,Home & Garden,BrandH,Online,UPC-312852680,SKU-HOM-5938,Plant Pot,7,7,3,319.41,164.07,155.34,55.89,10.26,0,0,2025-12-22 07:00:00,1,0,1
TXN-03-04142,STORE-010,Home & Garden,BrandD,Online,UPC-615352415,SKU-HOM-7251,Rug,4,4,4,1298.48,890.66,407.82,348.74,24.12,0,0,2025-12-11 16:00:00,1,1,1
TXN-03-03948,STORE-011,Home & Garden,BrandA,Online,UPC-655950806,SKU-HOM-3983,Plant Pot,8,8,0,414.56,233.15,181.41,53.65,1.83,0,0,2025-12-24 02:00:00,0,0,1
TXN-03-02545,STORE-003,Home & Garden,BrandF,Online,UPC-437871319,SKU-HOM-8122,Rug,4,4,4,1023.56,723.4,300.16,311.3,55.41,0,0,2025-12-21 10:00:00,1,0,1
TXN-03-04476,STORE-002,Apparel,BrandG,In-Store,UPC-848673193,SKU-APP-5467,Socks,6,6,0,1605.54,754.42,851.12,332.76,65.17,0,0,2025-12-21 08:00:00,0,0,1
TXN-03-03275,STORE-004,Electronics,BrandA,In-Store,UPC-581210875,SKU-ELE-8412,Phone,3,3,3,1155.09,477.82,677.27,498.99,113.96,0,0,2025-12-16 05:00:00,1,0,1
TXN-03-01820,STORE-001,Electronics,BrandF,Online,UPC-568802506,SKU-ELE-6298,Camera,4,4,4,136.36,94.24,42.12,34.81,0.72,0,0,2025-12-27 11:00:00,1,0,1
TXN-03-01186,STORE-009,Home & Garden,BrandF,Online,UPC-330018024,SKU-HOM-3253,Cushion,4,4,2,1667.44,758.37,909.07,428.3,11.44,0,0,2025-12-28 20:00:00,1,0,1
TXN-03-05810,STORE-013,Electronics,BrandG,In-Store,UPC-158834822,SKU-ELE-3001,Phone,2,2,4,496.24,330.94,165.3,256.32,8.2,0,0,2025-12-14 21:00:00,0,0,1
TXN-03-01835,STORE-013,Grocery,BrandA,In-Store,UPC-883378839,SKU-GRO-2743,Coffee,7,7,3,1494.08,979.84,514.24,239.93,26.49,0,0,2025-12-24 23:00:00,0,0,1
TXN-03-03524,STORE-017,Electronics,BrandH,In-Store,UPC-528856729,SKU-ELE-2225,Laptop,4,4,1,1220.24,758.87,461.37,400.64,95.58,0,0,2025-12-24 05:00:00,1,1,1
TXN-03-04365,STORE-013,Apparel,BrandG,In-Store,UPC-975008159,SKU-APP-8871,Jacket,2,2,3,745.76,471.68,274.08,460.38,87.5,0,0,2025-12-01 16:00:00,1,0,1
TXN-03-00042,STORE-017,Grocery,BrandH,Online,UPC-793591213,SKU-GRO-9375,Rice,5,5,2,610.3,421.53,188.77,155.76,33.7,0,0,2025-12-13 18:00:00,1,0,1
TXN-03-00725,STORE-002,Home & Garden,BrandF,In-Store,UPC-932321323,SKU-HOM-6128,Vase,3,3,2,844.35,357.74,486.61,281.88,0.43,0,0,2025-12-30 02:00:00,1,0,1
TXN-03-03245,STORE-015,Sports,BrandH,In-Store,UPC-715330691,SKU-SPO-1337,Dumbbell,2,2,2,381.3,172.62,208.68,245.25,54.6,0,0,2025-12-05 14:00:00,1,0,1
TXN-03-00163,STORE-004,Electronics,BrandF,In-Store,UPC-190024934,SKU-ELE-4225,Laptop,2,2,1,815.84,563.64,252.2,462.79,54.87,0,0,2025-12-28 09:00:00,0,1,1
TXN-03-05479,STORE-010,Electronics,BrandD,In-Store,UPC-131203306,SKU-ELE-6098,Tablet,9,9,4,775.08,374.45,400.63,98.31,12.19,0,0,2025-12-23 23:00:00,1,1,1
TXN-03-16463,STORE-011,Apparel,BrandA,In-Store,UPC-256521144,SKU-APP-7617,Jacket,3,3,0,586.05,344.24,241.81,225.03,29.68,0,0,2025-12-20 16:00:00,1,0,1
TXN-03-05915,STORE-007,Electronics,BrandA,In-Store,UPC-393295244,SKU-ELE-3297,Headphones,9,9,2,1802.34,1233.99,568.35,213.96,13.7,0,0,2025-12-05 01:00:00,0,0,1
TXN-03-01285,STORE-010,Apparel,BrandF,In-Store,UPC-796985239,SKU-APP-8417,Hat,4,4,2,1209.0,591.56,617.44,343.39,41.14,0,0,2025-12-15 23:00:00,0,0,1
TXN-03-01650,STORE-008,Grocery,BrandA,In-Store,UPC-117822337,SKU-GRO-7591,Milk,5,5,3,1863.85,1121.99,741.86,489.52,116.75,0,0,2025-12-24 12:00:00,1,0,1
TXN-03-03263,STORE-019,Sports,BrandD,In-Store,UPC-273811579,SKU-SPO-3277,Cap,2,2,4,612.2,426.23,185.97,402.41,96.31,0,0,2025-12-13 00:00:00,1,0,1
TXN-03-02615,STORE-002,Grocery,BrandB,Online,UPC-802004850,SKU-GRO-6168,Juice,2,2,0,59.3,38.19,21.11,34.7,5.05,0,0,2025-12-19 13:00:00,1,1,1
TXN-03-01473,STORE-015,Sports,BrandC,In-Store,UPC-300472404,SKU-SPO-9173,Jersey,7,7,0,2478.14,1623.68,854.46,390.79,36.77,0,0,2025-12-26 11:00:00,1,0,1
TXN-03-05616,STORE-017,Apparel,BrandF,Online,UPC-505619349,SKU-APP-2165,Jacket,9,9,3,1626.39,1013.44,612.95,251.93,71.22,0,0,2025-12-05 23:00:00,1,0,1
